10-digit PSGC,Name,Correspondence Code,Geographic Level,Population,Region_Code,Province_Code,CityMunicipality_Code,Barangay_Code,PSGC_Code,Char Length,Full_Province_Code,Full_CityMunicipality_Code,Geographic_Level
401014014,Bulaklakan,41014014,Bgy,1604,04,101,14,014,0410114014,10,4101,410114,5
401014015,Calamias,41014015,Bgy,1651,04,101,14,015,0410114015,10,4101,410114,5
401014016,Cumba,41014016,Bgy,3780,04,101,14,016,0410114016,10,4101,410114,5
401014017,Dagatan,41014017,Bgy,6840,04,101,14,017,0410114017,10,4101,410114,5
401014018,Duhatan,41014018,Bgy,2579,04,101,14,018,0410114018,10,4101,410114,5
401014020,Halang,41014020,Bgy,2267,04,101,14,020,0410114020,10,4101,410114,5
401014021,Inosloban,41014021,Bgy,14904,04,101,14,021,0410114021,10,4101,410114,5
401014022,Kayumanggi,41014022,Bgy,7750,04,101,14,022,0410114022,10,4101,410114,5
401014024,Latag,41014024,Bgy,9364,04,101,14,024,0410114024,10,4101,410114,5
401014025,Lodlod,41014025,Bgy,10006,04,101,14,025,0410114025,10,4101,410114,5
401014026,Lumbang,41014026,Bgy,4688,04,101,14,026,0410114026,10,4101,410114,5
401014027,Mabini,41014027,Bgy,5766,04,101,14,027,0410114027,10,4101,410114,5
401014028,Malagonlong,41014028,Bgy,2667,04,101,14,028,0410114028,10,4101,410114,5
401014029,Malitlit,41014029,Bgy,2526,04,101,14,029,0410114029,10,4101,410114,5
401014030,Marauoy,41014030,Bgy,18794,04,101,14,030,0410114030,10,4101,410114,5
401014031,Mataas Na Lupa,41014031,Bgy,4510,04,101,14,031,0410114031,10,4101,410114,5
401014032,Munting Pulo,41014032,Bgy,4853,04,101,14,032,0410114032,10,4101,410114,5
401014033,Pagolingin Bata,41014033,Bgy,1236,04,101,14,033,0410114033,10,4101,410114,5
401014034,Pagolingin East,41014034,Bgy,2178,04,101,14,034,0410114034,10,4101,410114,5
401014035,Pagolingin West,41014035,Bgy,2082,04,101,14,035,0410114035,10,4101,410114,5
401014036,Pangao,41014036,Bgy,6568,04,101,14,036,0410114036,10,4101,410114,5
401014037,Pinagkawitan,41014037,Bgy,8089,04,101,14,037,0410114037,10,4101,410114,5
401014038,Pinagtongulan,41014038,Bgy,3803,04,101,14,038,0410114038,10,4101,410114,5
401014039,Plaridel,41014039,Bgy,5402,04,101,14,039,0410114039,10,4101,410114,5
401014040,Poblacion Barangay 1,41014040,Bgy,3512,04,101,14,040,0410114040,10,4101,410114,5
401014041,Poblacion Barangay 10,41014041,Bgy,2996,04,101,14,041,0410114041,10,4101,410114,5
401014042,Poblacion Barangay 11,41014042,Bgy,379,04,101,14,042,0410114042,10,4101,410114,5
401014043,Poblacion Barangay 2,41014043,Bgy,3159,04,101,14,043,0410114043,10,4101,410114,5
401014044,Poblacion Barangay 3,41014044,Bgy,1661,04,101,14,044,0410114044,10,4101,410114,5
401014045,Poblacion Barangay 4,41014045,Bgy,508,04,101,14,045,0410114045,10,4101,410114,5
401014046,Poblacion Barangay 5,41014046,Bgy,550,04,101,14,046,0410114046,10,4101,410114,5
401014047,Poblacion Barangay 6,41014047,Bgy,558,04,101,14,047,0410114047,10,4101,410114,5
401014048,Poblacion Barangay 7,41014048,Bgy,4605,04,101,14,048,0410114048,10,4101,410114,5
401014049,Poblacion Barangay 8,41014049,Bgy,416,04,101,14,049,0410114049,10,4101,410114,5
401014050,Poblacion Barangay 9,41014050,Bgy,529,04,101,14,050,0410114050,10,4101,410114,5
401014051,Pusil,41014051,Bgy,2181,04,101,14,051,0410114051,10,4101,410114,5
401014052,Quezon,41014052,Bgy,1909,04,101,14,052,0410114052,10,4101,410114,5
401014053,Rizal,41014053,Bgy,3441,04,101,14,053,0410114053,10,4101,410114,5
401014054,Sabang,41014054,Bgy,22153,04,101,14,054,0410114054,10,4101,410114,5
401014055,Sampaguita,41014055,Bgy,9327,04,101,14,055,0410114055,10,4101,410114,5
401014056,San Benito,41014056,Bgy,4507,04,101,14,056,0410114056,10,4101,410114,5
401014057,San Carlos,41014057,Bgy,7759,04,101,14,057,0410114057,10,4101,410114,5
401014058,San Celestino,41014058,Bgy,2319,04,101,14,058,0410114058,10,4101,410114,5
401014059,San Francisco,41014059,Bgy,3109,04,101,14,059,0410114059,10,4101,410114,5
401014060,San Guillermo,41014060,Bgy,1750,04,101,14,060,0410114060,10,4101,410114,5
401014061,San Jose,41014061,Bgy,6851,04,101,14,061,0410114061,10,4101,410114,5
401014062,San Lucas,41014062,Bgy,4233,04,101,14,062,0410114062,10,4101,410114,5
401014063,San Salvador,41014063,Bgy,4384,04,101,14,063,0410114063,10,4101,410114,5
401014064,Sapac,41014064,Bgy,6361,04,101,14,064,0410114064,10,4101,410114,5
401014066,Sico,41014066,Bgy,5206,04,101,14,066,0410114066,10,4101,410114,5
401014068,Santo Ni�o,41014068,Bgy,3343,04,101,14,068,0410114068,10,4101,410114,5
401014069,Santo Toribio,41014069,Bgy,3600,04,101,14,069,0410114069,10,4101,410114,5
401014070,Talisay,41014070,Bgy,5239,04,101,14,070,0410114070,10,4101,410114,5
401014071,Tambo,41014071,Bgy,12572,04,101,14,071,0410114071,10,4101,410114,5
401014072,Tangob,41014072,Bgy,3101,04,101,14,072,0410114072,10,4101,410114,5
401014073,Tanguay,41014073,Bgy,4890,04,101,14,073,0410114073,10,4101,410114,5
401014074,Tibig,41014074,Bgy,5314,04,101,14,074,0410114074,10,4101,410114,5
401014075,Tipacan,41014075,Bgy,3677,04,101,14,075,0410114075,10,4101,410114,5
401014076,Poblacion Barangay 9-A,41014076,Bgy,578,04,101,14,076,0410114076,10,4101,410114,5
401014077,Barangay 12 ,41014077,Bgy,1669,04,101,14,077,0410114077,10,4101,410114,5
401015000,Lobo,41015000,Mun,40736,04,101,15,000,0410115000,10,4101,410115,4
401015001,Apar,41015001,Bgy,1035,04,101,15,001,0410115001,10,4101,410115,5
401015002,Balatbat,41015002,Bgy,2443,04,101,15,002,0410115002,10,4101,410115,5
401015003,Balibago,41015003,Bgy,3491,04,101,15,003,0410115003,10,4101,410115,5
401015004,Banalo,41015004,Bgy,2358,04,101,15,004,0410115004,10,4101,410115,5
401015005,Biga,41015005,Bgy,1981,04,101,15,005,0410115005,10,4101,410115,5
401015006,Bignay,41015006,Bgy,449,04,101,15,006,0410115006,10,4101,410115,5
401015007,Calo,41015007,Bgy,874,04,101,15,007,0410115007,10,4101,410115,5
401015008,Calumpit,41015008,Bgy,704,04,101,15,008,0410115008,10,4101,410115,5
401015009,Fabrica,41015009,Bgy,2026,04,101,15,009,0410115009,10,4101,410115,5
401015010,Jaybanga,41015010,Bgy,1865,04,101,15,010,0410115010,10,4101,410115,5
401015011,Lagadlarin,41015011,Bgy,2096,04,101,15,011,0410115011,10,4101,410115,5
401015012,Mabilog Na Bundok,41015012,Bgy,1806,04,101,15,012,0410115012,10,4101,410115,5
401015013,Malabrigo,41015013,Bgy,1673,04,101,15,013,0410115013,10,4101,410115,5
401015014,Malalim Na Sanog,41015014,Bgy,248,04,101,15,014,0410115014,10,4101,410115,5
401015015,Malapad Na Parang,41015015,Bgy,1395,04,101,15,015,0410115015,10,4101,410115,5
401015016,Masaguitsit,41015016,Bgy,1293,04,101,15,016,0410115016,10,4101,410115,5
401015017,Nagtalongtong,41015017,Bgy,2222,04,101,15,017,0410115017,10,4101,410115,5
401015018,Nagtoctoc,41015018,Bgy,568,04,101,15,018,0410115018,10,4101,410115,5
401015019,Olo-olo,41015019,Bgy,1530,04,101,15,019,0410115019,10,4101,410115,5
401015020,Pinaghawanan,41015020,Bgy,404,04,101,15,020,0410115020,10,4101,410115,5
401015021,San Miguel,41015021,Bgy,769,04,101,15,021,0410115021,10,4101,410115,5
401015022,San Nicolas,41015022,Bgy,914,04,101,15,022,0410115022,10,4101,410115,5
401015023,Sawang,41015023,Bgy,2139,04,101,15,023,0410115023,10,4101,410115,5
401015024,Soloc,41015024,Bgy,2107,04,101,15,024,0410115024,10,4101,410115,5
401015025,Tayuman,41015025,Bgy,1692,04,101,15,025,0410115025,10,4101,410115,5
401015026,Poblacion,41015026,Bgy,2654,04,101,15,026,0410115026,10,4101,410115,5
401016000,Mabini,41016000,Mun,50858,04,101,16,000,0410116000,10,4101,410116,4
401016001,Anilao Proper,41016001,Bgy,769,04,101,16,001,0410116001,10,4101,410116,5
401016002,Anilao East,41016002,Bgy,1765,04,101,16,002,0410116002,10,4101,410116,5
401016003,Bagalangit,41016003,Bgy,2708,04,101,16,003,0410116003,10,4101,410116,5
401016004,Bulacan,41016004,Bgy,1489,04,101,16,004,0410116004,10,4101,410116,5
401016005,Calamias,41016005,Bgy,1143,04,101,16,005,0410116005,10,4101,410116,5
401016006,Estrella,41016006,Bgy,757,04,101,16,006,0410116006,10,4101,410116,5
401016007,Gasang,41016007,Bgy,2380,04,101,16,007,0410116007,10,4101,410116,5
401016008,Laurel,41016008,Bgy,1318,04,101,16,008,0410116008,10,4101,410116,5
401016009,Ligaya,41016009,Bgy,1024,04,101,16,009,0410116009,10,4101,410116,5
401016010,Mainaga,41016010,Bgy,2004,04,101,16,010,0410116010,10,4101,410116,5
401016011,Mainit,41016011,Bgy,1386,04,101,16,011,0410116011,10,4101,410116,5
401016012,Majuben,41016012,Bgy,999,04,101,16,012,0410116012,10,4101,410116,5
401016014,Malimatoc I,41016014,Bgy,1058,04,101,16,014,0410116014,10,4101,410116,5
401016015,Malimatoc II,41016015,Bgy,1146,04,101,16,015,0410116015,10,4101,410116,5
401016016,Nag-Iba,41016016,Bgy,1056,04,101,16,016,0410116016,10,4101,410116,5
401016017,Pilahan,41016017,Bgy,850,04,101,16,017,0410116017,10,4101,410116,5
401016018,Poblacion,41016018,Bgy,1945,04,101,16,018,0410116018,10,4101,410116,5
401016019,Pulang Lupa,41016019,Bgy,1270,04,101,16,019,0410116019,10,4101,410116,5
401016020,Pulong Anahao,41016020,Bgy,1457,04,101,16,020,0410116020,10,4101,410116,5
401016021,Pulong Balibaguhan,41016021,Bgy,884,04,101,16,021,0410116021,10,4101,410116,5
401016022,Pulong Niogan,41016022,Bgy,2424,04,101,16,022,0410116022,10,4101,410116,5
401016023,Saguing,41016023,Bgy,985,04,101,16,023,0410116023,10,4101,410116,5
401016024,Sampaguita,41016024,Bgy,2274,04,101,16,024,0410116024,10,4101,410116,5
401016025,San Francisco,41016025,Bgy,2264,04,101,16,025,0410116025,10,4101,410116,5
401016026,San Jose,41016026,Bgy,843,04,101,16,026,0410116026,10,4101,410116,5
401016027,San Juan,41016027,Bgy,1935,04,101,16,027,0410116027,10,4101,410116,5
401016028,San Teodoro,41016028,Bgy,2225,04,101,16,028,0410116028,10,4101,410116,5
401016029,Santa Ana,41016029,Bgy,797,04,101,16,029,0410116029,10,4101,410116,5
401016030,Santa Mesa,41016030,Bgy,1279,04,101,16,030,0410116030,10,4101,410116,5
401016031,Santo Ni�o,41016031,Bgy,680,04,101,16,031,0410116031,10,4101,410116,5
401016032,Santo Tomas,41016032,Bgy,1206,04,101,16,032,0410116032,10,4101,410116,5
401016033,Solo,41016033,Bgy,3006,04,101,16,033,0410116033,10,4101,410116,5
401016034,Talaga Proper,41016034,Bgy,1717,04,101,16,034,0410116034,10,4101,410116,5
401016035,Talaga East,41016035,Bgy,1815,04,101,16,035,0410116035,10,4101,410116,5
401017000,Malvar,41017000,Mun,64379,04,101,17,000,0410117000,10,4101,410117,4
401017001,Bagong Pook,41017001,Bgy,2472,04,101,17,001,0410117001,10,4101,410117,5
401017002,Bilucao,41017002,Bgy,2127,04,101,17,002,0410117002,10,4101,410117,5
401017003,Bulihan,41017003,Bgy,3755,04,101,17,003,0410117003,10,4101,410117,5
401017004,San Gregorio,41017004,Bgy,1505,04,101,17,004,0410117004,10,4101,410117,5
401017005,Luta Del Norte,41017005,Bgy,4392,04,101,17,005,0410117005,10,4101,410117,5
401017006,Luta Del Sur,41017006,Bgy,4953,04,101,17,006,0410117006,10,4101,410117,5
401017008,Poblacion,41017008,Bgy,8803,04,101,17,008,0410117008,10,4101,410117,5
401017012,San Andres,41017012,Bgy,3234,04,101,17,012,0410117012,10,4101,410117,5
401017013,San Fernando,41017013,Bgy,5676,04,101,17,013,0410117013,10,4101,410117,5
401017015,San Isidro East,41017015,Bgy,2033,04,101,17,015,0410117015,10,4101,410117,5
401017016,San Juan,41017016,Bgy,3065,04,101,17,016,0410117016,10,4101,410117,5
401017017,San Pedro II,41017017,Bgy,2548,04,101,17,017,0410117017,10,4101,410117,5
401017018,San Pedro I,41017018,Bgy,3771,04,101,17,018,0410117018,10,4101,410117,5
401017019,San Pioquinto,41017019,Bgy,7810,04,101,17,019,0410117019,10,4101,410117,5
401017020,Santiago,41017020,Bgy,8235,04,101,17,020,0410117020,10,4101,410117,5
401018000,Mataasnakahoy,41018000,Mun,30621,04,101,18,000,0410118000,10,4101,410118,4
401018001,District I ,41018001,Bgy,2351,04,101,18,001,0410118001,10,4101,410118,5
401018002,District II ,41018002,Bgy,2157,04,101,18,002,0410118002,10,4101,410118,5
401018003,District III ,41018003,Bgy,3385,04,101,18,003,0410118003,10,4101,410118,5
401018004,District IV ,41018004,Bgy,1739,04,101,18,004,0410118004,10,4101,410118,5
401018006,Bayorbor,41018006,Bgy,1312,04,101,18,006,0410118006,10,4101,410118,5
401018008,Bubuyan,41018008,Bgy,1626,04,101,18,008,0410118008,10,4101,410118,5
401018009,Calingatan,41018009,Bgy,3127,04,101,18,009,0410118009,10,4101,410118,5
401018010,Kinalaglagan,41018010,Bgy,2665,04,101,18,010,0410118010,10,4101,410118,5
401018011,Loob,41018011,Bgy,1171,04,101,18,011,0410118011,10,4101,410118,5
401018012,Lumang Lipa,41018012,Bgy,1923,04,101,18,012,0410118012,10,4101,410118,5
401018013,Manggahan,41018013,Bgy,782,04,101,18,013,0410118013,10,4101,410118,5
401018014,Nangkaan,41018014,Bgy,2299,04,101,18,014,0410118014,10,4101,410118,5
401018015,San Sebastian,41018015,Bgy,928,04,101,18,015,0410118015,10,4101,410118,5
401018016,Santol,41018016,Bgy,2104,04,101,18,016,0410118016,10,4101,410118,5
401018017,Upa,41018017,Bgy,1946,04,101,18,017,0410118017,10,4101,410118,5
401018018,Barangay II-A ,41018018,Bgy,1106,04,101,18,018,0410118018,10,4101,410118,5
401019000,Nasugbu,41019000,Mun,136524,04,101,19,000,0410119000,10,4101,410119,4
401019001,Aga,41019001,Bgy,7077,04,101,19,001,0410119001,10,4101,410119,5
401019002,Balaytigui,41019002,Bgy,4572,04,101,19,002,0410119002,10,4101,410119,5
401019003,Banilad,41019003,Bgy,5009,04,101,19,003,0410119003,10,4101,410119,5
401019004,Barangay 10 ,41019004,Bgy,910,04,101,19,004,0410119004,10,4101,410119,5
401019005,Barangay 11 ,41019005,Bgy,3312,04,101,19,005,0410119005,10,4101,410119,5
401019006,Barangay 12 ,41019006,Bgy,2313,04,101,19,006,0410119006,10,4101,410119,5
401019007,Barangay 2 ,41019007,Bgy,1438,04,101,19,007,0410119007,10,4101,410119,5
401019008,Barangay 3 ,41019008,Bgy,1120,04,101,19,008,0410119008,10,4101,410119,5
401019009,Barangay 4 ,41019009,Bgy,1333,04,101,19,009,0410119009,10,4101,410119,5
401019010,Barangay 5 ,41019010,Bgy,1988,04,101,19,010,0410119010,10,4101,410119,5
401019011,Barangay 6 ,41019011,Bgy,2665,04,101,19,011,0410119011,10,4101,410119,5
401019012,Barangay 7 ,41019012,Bgy,1434,04,101,19,012,0410119012,10,4101,410119,5
401019013,Barangay 8 ,41019013,Bgy,1086,04,101,19,013,0410119013,10,4101,410119,5
401019014,Barangay 9 ,41019014,Bgy,746,04,101,19,014,0410119014,10,4101,410119,5
401019015,Bilaran,41019015,Bgy,5590,04,101,19,015,0410119015,10,4101,410119,5
401019016,Bucana,41019016,Bgy,4516,04,101,19,016,0410119016,10,4101,410119,5
401019017,Bulihan,41019017,Bgy,2973,04,101,19,017,0410119017,10,4101,410119,5
401019018,Bunducan,41019018,Bgy,2330,04,101,19,018,0410119018,10,4101,410119,5
401019019,Butucan,41019019,Bgy,2540,04,101,19,019,0410119019,10,4101,410119,5
401019020,Calayo,41019020,Bgy,2846,04,101,19,020,0410119020,10,4101,410119,5
401019021,Catandaan,41019021,Bgy,2126,04,101,19,021,0410119021,10,4101,410119,5
401019022,Kaylaway,41019022,Bgy,7609,04,101,19,022,0410119022,10,4101,410119,5
401019023,Kayrilaw,41019023,Bgy,1731,04,101,19,023,0410119023,10,4101,410119,5
401019024,Cogunan,41019024,Bgy,5572,04,101,19,024,0410119024,10,4101,410119,5
401019026,Dayap,41019026,Bgy,2347,04,101,19,026,0410119026,10,4101,410119,5
401019027,Latag,41019027,Bgy,2337,04,101,19,027,0410119027,10,4101,410119,5
401019028,Looc,41019028,Bgy,4259,04,101,19,028,0410119028,10,4101,410119,5
401019029,Lumbangan,41019029,Bgy,6233,04,101,19,029,0410119029,10,4101,410119,5
401019032,Malapad Na Bato,41019032,Bgy,1548,04,101,19,032,0410119032,10,4101,410119,5
401019033,Mataas Na Pulo,41019033,Bgy,1977,04,101,19,033,0410119033,10,4101,410119,5
401019035,Maugat,41019035,Bgy,1380,04,101,19,035,0410119035,10,4101,410119,5
401019036,Munting Indan,41019036,Bgy,2656,04,101,19,036,0410119036,10,4101,410119,5
401019037,Natipuan,41019037,Bgy,2594,04,101,19,037,0410119037,10,4101,410119,5
401019039,Pantalan,41019039,Bgy,3848,04,101,19,039,0410119039,10,4101,410119,5
401019041,Papaya,41019041,Bgy,2896,04,101,19,041,0410119041,10,4101,410119,5
401019042,Putat,41019042,Bgy,3582,04,101,19,042,0410119042,10,4101,410119,5
401019044,Reparo,41019044,Bgy,2389,04,101,19,044,0410119044,10,4101,410119,5
401019045,Talangan,41019045,Bgy,2762,04,101,19,045,0410119045,10,4101,410119,5
401019046,Tumalim,41019046,Bgy,4535,04,101,19,046,0410119046,10,4101,410119,5
401019047,Utod,41019047,Bgy,1515,04,101,19,047,0410119047,10,4101,410119,5
401019048,Wawa,41019048,Bgy,15428,04,101,19,048,0410119048,10,4101,410119,5
401019049,Barangay 1 ,41019049,Bgy,1402,04,101,19,049,0410119049,10,4101,410119,5
401020000,Padre Garcia,41020000,Mun,51853,04,102,20,000,0410220000,10,4102,410220,4
401020001,Banaba,41020001,Bgy,3835,04,102,20,001,0410220001,10,4102,410220,5
401020002,Banaybanay,41020002,Bgy,2340,04,102,20,002,0410220002,10,4102,410220,5
401020014,Bawi,41020014,Bgy,3925,04,102,20,014,0410220014,10,4102,410220,5
401020015,Bukal,41020015,Bgy,2846,04,102,20,015,0410220015,10,4102,410220,5
401020016,Castillo,41020016,Bgy,1834,04,102,20,016,0410220016,10,4102,410220,5
401020017,Cawongan,41020017,Bgy,4250,04,102,20,017,0410220017,10,4102,410220,5
401020018,Manggas,41020018,Bgy,1295,04,102,20,018,0410220018,10,4102,410220,5
401020019,Maugat East,41020019,Bgy,882,04,102,20,019,0410220019,10,4102,410220,5
401020020,Maugat West,41020020,Bgy,2332,04,102,20,020,0410220020,10,4102,410220,5
401020021,Pansol,41020021,Bgy,4720,04,102,20,021,0410220021,10,4102,410220,5
401020022,Payapa,41020022,Bgy,3500,04,102,20,022,0410220022,10,4102,410220,5
401020023,Poblacion,41020023,Bgy,3361,04,102,20,023,0410220023,10,4102,410220,5
401020024,Quilo-quilo North,41020024,Bgy,2928,04,102,20,024,0410220024,10,4102,410220,5
401020025,Quilo-quilo South,41020025,Bgy,3650,04,102,20,025,0410220025,10,4102,410220,5
401020026,San Felipe,41020026,Bgy,3588,04,102,20,026,0410220026,10,4102,410220,5
401020027,San Miguel,41020027,Bgy,3396,04,102,20,027,0410220027,10,4102,410220,5
401020028,Tamak,41020028,Bgy,1036,04,102,20,028,0410220028,10,4102,410220,5
401020029,Tangob,41020029,Bgy,2135,04,102,20,029,0410220029,10,4102,410220,5
401021000,Rosario,41021000,Mun,128352,04,102,21,000,0410221000,10,4102,410221,4
401021001,Alupay,41021001,Bgy,4306,04,102,21,001,0410221001,10,4102,410221,5
401021002,Antipolo,41021002,Bgy,745,04,102,21,002,0410221002,10,4102,410221,5
401021003,Bagong Pook,41021003,Bgy,6268,04,102,21,003,0410221003,10,4102,410221,5
401021004,Balibago,41021004,Bgy,2427,04,102,21,004,0410221004,10,4102,410221,5
401021005,Bayawang,41021005,Bgy,1406,04,102,21,005,0410221005,10,4102,410221,5
401021006,Baybayin,41021006,Bgy,3240,04,102,21,006,0410221006,10,4102,410221,5
401021007,Bulihan,41021007,Bgy,4104,04,102,21,007,0410221007,10,4102,410221,5
401021008,Cahigam,41021008,Bgy,2758,04,102,21,008,0410221008,10,4102,410221,5
401021009,Calantas,41021009,Bgy,1722,04,102,21,009,0410221009,10,4102,410221,5
401021010,Colongan,41021010,Bgy,2128,04,102,21,010,0410221010,10,4102,410221,5
401021011,Itlugan,41021011,Bgy,5082,04,102,21,011,0410221011,10,4102,410221,5
401021012,Lumbangan,41021012,Bgy,1886,04,102,21,012,0410221012,10,4102,410221,5
401021013,Maalas-As,41021013,Bgy,2369,04,102,21,013,0410221013,10,4102,410221,5
401021014,Mabato,41021014,Bgy,2196,04,102,21,014,0410221014,10,4102,410221,5
401021015,Mabunga,41021015,Bgy,1834,04,102,21,015,0410221015,10,4102,410221,5
401021016,Macalamcam A,41021016,Bgy,1174,04,102,21,016,0410221016,10,4102,410221,5
401021017,Macalamcam B,41021017,Bgy,1646,04,102,21,017,0410221017,10,4102,410221,5
401021018,Malaya,41021018,Bgy,1842,04,102,21,018,0410221018,10,4102,410221,5
401021019,Maligaya,41021019,Bgy,1028,04,102,21,019,0410221019,10,4102,410221,5
401021020,Marilag,41021020,Bgy,3294,04,102,21,020,0410221020,10,4102,410221,5
401021021,Masaya,41021021,Bgy,4620,04,102,21,021,0410221021,10,4102,410221,5
401021022,Matamis,41021022,Bgy,678,04,102,21,022,0410221022,10,4102,410221,5
401021023,Mavalor,41021023,Bgy,1604,04,102,21,023,0410221023,10,4102,410221,5
401021024,Mayuro,41021024,Bgy,2589,04,102,21,024,0410221024,10,4102,410221,5
401021025,Namuco,41021025,Bgy,5890,04,102,21,025,0410221025,10,4102,410221,5
401021026,Namunga,41021026,Bgy,5693,04,102,21,026,0410221026,10,4102,410221,5
401021027,Natu,41021027,Bgy,2821,04,102,21,027,0410221027,10,4102,410221,5
401021028,Nasi,41021028,Bgy,2208,04,102,21,028,0410221028,10,4102,410221,5
401021029,Palakpak,41021029,Bgy,941,04,102,21,029,0410221029,10,4102,410221,5
401021030,Pinagsibaan,41021030,Bgy,3543,04,102,21,030,0410221030,10,4102,410221,5
401021031,Barangay A ,41021031,Bgy,1278,04,102,21,031,0410221031,10,4102,410221,5
401021032,Barangay B ,41021032,Bgy,1335,04,102,21,032,0410221032,10,4102,410221,5
401021033,Barangay C ,41021033,Bgy,748,04,102,21,033,0410221033,10,4102,410221,5
401021034,Barangay D ,41021034,Bgy,896,04,102,21,034,0410221034,10,4102,410221,5
401021035,Barangay E ,41021035,Bgy,1881,04,102,21,035,0410221035,10,4102,410221,5
401021036,Putingkahoy,41021036,Bgy,2997,04,102,21,036,0410221036,10,4102,410221,5
401021037,Quilib,41021037,Bgy,6327,04,102,21,037,0410221037,10,4102,410221,5
401021038,Salao,41021038,Bgy,2135,04,102,21,038,0410221038,10,4102,410221,5
401021039,San Carlos,41021039,Bgy,3799,04,102,21,039,0410221039,10,4102,410221,5
401021040,San Ignacio,41021040,Bgy,2055,04,102,21,040,0410221040,10,4102,410221,5
401021041,San Isidro,41021041,Bgy,4106,04,102,21,041,0410221041,10,4102,410221,5
401021042,San Jose,41021042,Bgy,2403,04,102,21,042,0410221042,10,4102,410221,5
401021043,San Roque,41021043,Bgy,4603,04,102,21,043,0410221043,10,4102,410221,5
401021044,Santa Cruz,41021044,Bgy,3267,04,102,21,044,0410221044,10,4102,410221,5
401021045,Timbugan,41021045,Bgy,2230,04,102,21,045,0410221045,10,4102,410221,5
401021046,Tiquiwan,41021046,Bgy,1875,04,102,21,046,0410221046,10,4102,410221,5
401021047,Leviste,41021047,Bgy,1835,04,102,21,047,0410221047,10,4102,410221,5
401021048,Tulos,41021048,Bgy,2540,04,102,21,048,0410221048,10,4102,410221,5
401022000,San Jose,41022000,Mun,79868,04,102,22,000,0410222000,10,4102,410222,4
401022001,Aguila,41022001,Bgy,2944,04,102,22,001,0410222001,10,4102,410222,5
401022002,Anus,41022002,Bgy,1259,04,102,22,002,0410222002,10,4102,410222,5
401022003,Aya,41022003,Bgy,3808,04,102,22,003,0410222003,10,4102,410222,5
401022004,Bagong Pook,41022004,Bgy,1512,04,102,22,004,0410222004,10,4102,410222,5
401022005,Balagtasin,41022005,Bgy,3687,04,102,22,005,0410222005,10,4102,410222,5
401022006,Balagtasin I,41022006,Bgy,1595,04,102,22,006,0410222006,10,4102,410222,5
401022007,Banaybanay I,41022007,Bgy,6371,04,102,22,007,0410222007,10,4102,410222,5
401022008,Banaybanay II,41022008,Bgy,4514,04,102,22,008,0410222008,10,4102,410222,5
401022009,Bigain I,41022009,Bgy,2351,04,102,22,009,0410222009,10,4102,410222,5
401022010,Bigain II,41022010,Bgy,1149,04,102,22,010,0410222010,10,4102,410222,5
401022011,Calansayan,41022011,Bgy,4275,04,102,22,011,0410222011,10,4102,410222,5
401022012,Dagatan,41022012,Bgy,3128,04,102,22,012,0410222012,10,4102,410222,5
401022013,Don Luis,41022013,Bgy,2100,04,102,22,013,0410222013,10,4102,410222,5
401022014,Galamay-Amo,41022014,Bgy,5880,04,102,22,014,0410222014,10,4102,410222,5
401022015,Lalayat,41022015,Bgy,2243,04,102,22,015,0410222015,10,4102,410222,5
401022016,Lapolapo I,41022016,Bgy,1730,04,102,22,016,0410222016,10,4102,410222,5
401022017,Lapolapo II,41022017,Bgy,2244,04,102,22,017,0410222017,10,4102,410222,5
401022018,Lepute,41022018,Bgy,797,04,102,22,018,0410222018,10,4102,410222,5
401022019,Lumil,41022019,Bgy,3180,04,102,22,019,0410222019,10,4102,410222,5
401022020,Natunuan,41022020,Bgy,1871,04,102,22,020,0410222020,10,4102,410222,5
401022021,Palanca,41022021,Bgy,1758,04,102,22,021,0410222021,10,4102,410222,5
401022022,Pinagtung-Ulan,41022022,Bgy,4738,04,102,22,022,0410222022,10,4102,410222,5
401022023,Poblacion Barangay I,41022023,Bgy,171,04,102,22,023,0410222023,10,4102,410222,5
401022024,Poblacion Barangay II,41022024,Bgy,427,04,102,22,024,0410222024,10,4102,410222,5
401022025,Poblacion Barangay III,41022025,Bgy,311,04,102,22,025,0410222025,10,4102,410222,5
401022026,Poblacion Barangay IV,41022026,Bgy,318,04,102,22,026,0410222026,10,4102,410222,5
401022027,Sabang,41022027,Bgy,1769,04,102,22,027,0410222027,10,4102,410222,5
401022028,Salaban,41022028,Bgy,1653,04,102,22,028,0410222028,10,4102,410222,5
401022029,Santo Cristo,41022029,Bgy,3177,04,102,22,029,0410222029,10,4102,410222,5
401022030,Mojon-Tampoy,41022030,Bgy,2407,04,102,22,030,0410222030,10,4102,410222,5
401022031,Taysan,41022031,Bgy,3121,04,102,22,031,0410222031,10,4102,410222,5
401022032,Tugtug,41022032,Bgy,2323,04,102,22,032,0410222032,10,4102,410222,5
401022033,Bigain South,41022033,Bgy,1057,04,102,22,033,0410222033,10,4102,410222,5
401023000,San Juan,41023000,Mun,114068,04,102,23,000,0410223000,10,4102,410223,4
401023001,Abung,41023001,Bgy,2236,04,102,23,001,0410223001,10,4102,410223,5
401023002,Balagbag,41023002,Bgy,2867,04,102,23,002,0410223002,10,4102,410223,5
401023003,Barualte,41023003,Bgy,1760,04,102,23,003,0410223003,10,4102,410223,5
401023004,Bataan,41023004,Bgy,1905,04,102,23,004,0410223004,10,4102,410223,5
